"","MSZoning","Neighborhood","BldgType","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","ExterCond","HeatingQC","CentralAir","X1stFlrSF","GrLivArea","FullBath","KitchenQual","GarageCars","SaleCondition","SalePrice","NHood","MSZone","BType","HStyle","SCond","KQual","ExQual","Cair","HQC","ECond","SalePrice.log","X1stFlrSF.log","GrLivArea.log"
"828","RL","SawyerW","1Fam","1Story",7,2001,2001,"Gd","TA","Ex","Y",1434,1434,2,"Gd",2,"Normal",189000,4,4,3,3,5,3,3,1,5,3,12.1495022940418,7.26822302115957,7.26822302115957
"829","RL","ClearCr","1Fam","2Story",5,1967,1967,"TA","TA","TA","Y",1160,2126,2,"TA",2,"Abnorml",185000,4,4,3,4,5,2,2,1,3,3,12.1281111040605,7.05617528410041,7.66199755890189
"830","FV","Somerst","Twnhs","2Story",7,2005,2005,"Gd","TA","Ex","Y",520,1223,2,"Gd",2,"Normal",147400,5,5,2,4,5,3,3,1,5,3,11.9009052587374,6.25382881157547,7.10906213568717
"831","RL","NAmes","1Fam","1Story",6,1957,1957,"TA","TA","TA","Y",1392,1392,1,"TA",2,"Normal",166000,3,4,3,3,5,2,2,1,3,3,12.0197430673387,7.23849684089437,7.23849684089437
"832","FV","Somerst","TwnhsE","2Story",7,2005,2005,"TA","TA","Ex","Y",520,1200,2,"Gd",2,"Normal",151000,5,5,3,4,5,3,2,1,5,3,11.9250351157971,6.25382881157547,7.09007683577609
"833","RL","CollgCr","1Fam","2Story",7,2003,2003,"Gd","TA","Ex","Y",941,1829,2,"Gd",2,"Normal",237000,4,4,3,4,5,3,3,1,5,3,12.3758154201173,6.84694313958538,7.51152464839087
"834","RL","NAmes","1Fam","1Story",6,1964,1964,"TA","TA","TA","Y",1516,1516,1,"TA",2,"Normal",167000,3,4,3,3,5,2,2,1,3,3,12.0257490913989,7.32383056620232,7.32383056620232
"835","RL","NAmes","1Fam","1Story",5,1961,1961,"TA","TA","Gd","Y",1144,1144,1,"TA",2,"Normal",139950,3,4,3,3,5,2,2,1,4,3,11.8490404949436,7.04228617193974,7.04228617193974
"836","RL","Sawyer","1Fam","1Story",4,1950,1995,"TA","TA","TA","Y",1067,1067,2,"Gd",2,"Normal",128000,3,4,3,3,5,3,2,1,3,3,11.7597855429018,6.97260625130175,6.97260625130175
"837","RM","OldTown","1Fam","1Story",5,1948,1973,"TA","TA","Gd","Y",1559,1559,1,"TA",2,"Normal",153500,2,2,3,3,5,2,2,1,4,3,11.9414558460094,7.35179986905778,7.35179986905778
"838","RM","BrDale","Twnhs","2Story",6,1973,1973,"TA","TA","TA","Y",483,987,1,"TA",1,"Normal",100000,1,2,2,4,5,2,2,1,3,3,11.5129254649702,6.18001665365257,6.89467003943348
"839","RL","CollgCr","1Fam","1Story",5,1995,2006,"TA","TA","Ex","Y",1099,1099,1,"Gd",1,"Normal",144000,4,4,3,3,5,3,2,1,5,3,11.8775685785581,7.00215595440362,7.00215595440362
"840","RL","Edwards","1Fam","1.5Fin",5,1946,1995,"TA","TA","Ex","Y",768,1200,1,"TA",1,"Normal",130500,2,4,3,2,5,2,2,1,5,3,11.7791285057449,6.64378973314767,7.09007683577609
"841","RH","SWISU","1Fam","2Story",6,1925,1950,"TA","TA","TA","N",810,1482,2,"Fa",1,"Normal",140000,3,3,3,4,5,1,2,0,3,3,11.8493977015914,6.69703424766648,7.30114780585603
"842","RM","OldTown","1Fam","2Story",5,1904,2002,"TA","TA","Gd","Y",958,1539,2,"Gd",2,"Normal",157500,2,2,3,4,5,3,2,1,4,3,11.9671807372478,6.86484777797086,7.33888813383888
"843","RL","NAmes","1Fam","SLvl",6,1966,1966,"TA","TA","TA","Y",1165,1165,1,"TA",2,"Normal",174900,3,4,3,3,5,2,2,1,3,3,12.0719696610067,7.0604763659998,7.0604763659998
"844","RL","NAmes","Duplex","1Story",5,1961,1961,"TA","TA","Ex","N",1800,1800,2,"TA",0,"Normal",141000,3,4,2,3,5,2,2,0,5,3,11.8565151693603,7.49554194388426,7.49554194388426
"845","RM","OldTown","1Fam","1.5Fin",5,1915,1950,"TA","TA","Gd","Y",876,1416,1,"TA",3,"Normal",153900,2,2,3,2,5,2,2,1,4,3,11.944058319827,6.77536609093639,7.25559127425367
"846","RL","Sawyer","1Fam","SFoyer",5,1975,1981,"TA","TA","TA","Y",1701,1701,2,"TA",2,"Normal",171000,3,4,3,2,5,2,2,1,3,3,12.0494188354848,7.43897159239586,7.43897159239586
"847","RL","SawyerW","1Fam","2Story",7,1993,1993,"Gd","TA","Ex","Y",1006,1775,2,"Gd",2,"Normal",213000,4,4,3,4,5,3,3,1,5,3,12.2690474446916,6.91373735065968,7.48155570190952
"848","RL","CollgCr","1Fam","1Story",5,1972,1972,"TA","TA","Ex","Y",864,864,1,"TA",1,"Normal",133500,4,4,3,3,5,2,2,1,5,3,11.8018567568224,6.76157276880406,6.76157276880406
"849","RL","ClearCr","1Fam","1.5Fin",6,1908,1997,"TA","TA","TA","Y",1307,2358,3,"TA",2,"Normal",240000,4,4,3,2,5,2,2,1,3,3,12.3883942023241,7.17548971362422,7.76556908109732
"850","RL","Veenker","1Fam","SLvl",6,1976,1994,"Gd","Gd","Ex","Y",1094,1855,2,"TA",2,"Normal",187000,5,4,3,3,5,2,3,1,5,4,12.1388638958367,6.99759598298193,7.52563997504154
"851","RM","CollgCr","TwnhsE","1Story",6,2003,2003,"Gd","TA","Ex","Y",848,848,1,"Gd",2,"Normal",131500,4,2,3,3,5,3,3,1,5,3,11.7867621306,6.7428806357919,6.7428806357919
"852","RL","Blmngtn","TwnhsE","1Story",8,2003,2003,"Gd","TA","Ex","Y",1456,1456,2,"Gd",2,"Normal",215000,4,4,3,3,5,3,3,1,5,3,12.2783933071098,7.28344822875663,7.28344822875663
"853","RL","Crawfor","1Fam","2.5Unf",7,1941,1950,"TA","Gd","Gd","Y",918,1646,2,"TA",1,"Normal",164000,4,4,3,2,5,2,2,1,4,4,12.0076217068063,6.82219739062049,7.40610338123702
"854","RL","NAmes","1Fam","SLvl",6,1964,1964,"TA","Gd","TA","Y",1445,1445,1,"TA",2,"Normal",158000,3,4,3,3,5,2,2,1,3,4,11.9703503120091,7.27586460054653,7.27586460054653
"855","RL","Sawyer","1Fam","1Story",5,1955,1974,"TA","TA","TA","Y",1779,1779,1,"TA",2,"Abnorml",170000,3,4,3,3,5,2,2,1,3,3,12.0435537160324,7.48380668766583,7.48380668766583
"856","RL","Sawyer","1Fam","1Story",5,1962,2010,"TA","Gd","Ex","Y",1040,1040,1,"TA",1,"Normal",127000,3,4,3,3,5,2,2,1,5,4,11.7519423654407,6.94697599213542,6.94697599213542
"857","RL","CollgCr","1Fam","SLvl",6,1978,1978,"TA","TA","TA","Y",1026,1026,1,"TA",2,"Normal",147000,4,4,3,3,5,2,2,1,3,3,11.8981878657609,6.93342302573071,6.93342302573071
"858","RL","Gilbert","1Fam","2Story",6,1994,1995,"TA","TA","Gd","Y",702,1481,2,"TA",2,"Normal",174000,4,4,3,4,5,2,2,1,4,3,12.0668105781967,6.55393340402581,7.3004728142678
"859","RL","NWAmes","1Fam","1Story",7,1976,1976,"TA","TA","TA","Y",1370,1370,2,"TA",2,"Family",152000,4,4,3,3,3,2,2,1,3,3,11.9316357998284,7.22256601882217,7.22256601882217
"860","RL","NWAmes","1Fam","2Story",6,1968,1984,"TA","TA","TA","Y",1512,2654,2,"Gd",2,"Normal",250000,4,4,3,4,5,3,2,1,3,3,12.4292161968444,7.32118855673948,7.88382321489215
"861","RL","Crawfor","1Fam","1.5Fin",7,1918,1998,"Gd","TA","Gd","Y",912,1426,1,"Gd",1,"Normal",189950,4,4,3,2,5,3,3,1,4,3,12.1545161586158,6.81563999007433,7.26262860097424
"862","RL","Sawyer","2fmCon","1Story",5,1965,1965,"TA","TA","Ex","Y",1039,1039,1,"TA",2,"Normal",131500,3,4,1,3,5,2,2,1,5,3,11.7867621306,6.94601399109923,6.94601399109923
"863","RL","SawyerW","1Fam","1Story",6,1984,1985,"TA","TA","TA","Y",1097,1097,2,"TA",2,"Normal",152000,4,4,3,3,5,2,2,1,3,3,11.9316357998284,7.00033446027523,7.00033446027523
"864","RL","NAmes","1Fam","1Story",5,1959,1959,"TA","TA","TA","Y",1148,1148,1,"TA",1,"Normal",132500,3,4,3,3,5,2,2,1,3,3,11.7943379244084,7.04577657687951,7.04577657687951
"865","FV","Somerst","1Fam","1Story",7,2007,2008,"Gd","TA","Ex","Y",1372,1372,2,"Gd",2,"Partial",250580,5,5,3,3,6,3,3,1,5,3,12.4315335097995,7.22402480828583,7.22402480828583
"866","RL","NAmes","1Fam","1Story",5,1970,1970,"TA","TA","TA","Y",1002,1002,1,"TA",2,"Normal",148500,3,4,3,3,5,2,2,1,3,3,11.9083402372249,6.90975328164481,6.90975328164481
"867","RL","Timber","1Fam","1Story",8,2006,2007,"Gd","TA","Ex","Y",1646,1646,2,"Gd",3,"Partial",248900,5,4,3,3,6,3,3,1,5,3,12.4248064883557,7.40610338123702,7.40610338123702
"868","RL","Sawyer","1Fam","1Story",4,1961,1961,"TA","TA","TA","Y",1120,1120,1,"Fa",2,"Normal",129000,3,4,3,3,5,1,2,1,3,3,11.7675676833438,7.02108396428914,7.02108396428914
"869","RL","Gilbert","1Fam","2Story",5,1948,1950,"TA","TA","Gd","Y",1547,2320,2,"TA",2,"Normal",169000,4,4,3,4,5,2,2,1,4,3,12.0376539939052,7.34407285057307,7.74932246466036
"870","RL","SawyerW","1Fam","2Story",7,1993,1994,"Gd","TA","Ex","Y",1062,1949,2,"Gd",2,"Normal",236000,4,4,3,4,5,3,3,1,5,3,12.3715870840077,6.96790920180188,7.57507169950756
"871","RL","NAmes","1Fam","1Story",5,1962,1962,"TA","TA","Gd","N",894,894,1,"TA",1,"Normal",109500,3,4,3,3,5,2,2,0,4,3,11.6036798282387,6.79570577517351,6.79570577517351
"872","RL","CollgCr","1Fam","2Story",6,1998,1998,"TA","TA","Ex","Y",804,1682,2,"Gd",2,"Normal",200500,4,4,3,4,5,3,2,1,5,3,12.2085695257288,6.68959926917897,7.42773884053289
"873","RL","NAmes","1Fam","1Story",5,1953,1996,"Gd","TA","Gd","Y",910,910,1,"Gd",2,"Normal",116000,3,4,3,3,5,3,3,1,4,3,11.6613454700885,6.8134445995109,6.8134445995109
"874","RL","NAmes","1Fam","1Story",5,1949,1950,"Gd","TA","Gd","Y",1036,1268,1,"TA",1,"Normal",133000,3,4,3,3,5,2,3,1,4,3,11.7981044072039,6.94312242281943,7.14519613499717
"875","RM","OldTown","1Fam","1.5Fin",5,1941,1950,"TA","TA","Ex","Y",676,1131,1,"TA",1,"Abnorml",66500,2,2,3,2,5,2,2,1,5,3,11.1049572266439,6.51619307604296,7.03085747611612
"876","FV","Somerst","1Fam","2Story",8,2007,2007,"Gd","TA","Ex","Y",1184,2610,2,"Ex",2,"Partial",303477,5,5,3,4,6,4,3,1,5,3,12.623061104073,7.07665381544395,7.86710550031674
"877","RL","Mitchel","1Fam","1Story",4,1963,1963,"TA","TA","Gd","Y",1040,1040,1,"TA",2,"Normal",132250,3,4,3,3,5,2,2,1,4,3,11.7924493497205,6.94697599213542,6.94697599213542
"878","RL","NridgHt","1Fam","2Story",9,2004,2005,"Gd","TA","Ex","Y",1462,2224,2,"Ex",3,"Normal",350000,6,4,3,4,5,4,3,1,5,3,12.7656884334656,7.28756064030972,7.70706265537047
"879","RL","Sawyer","1Fam","SFoyer",5,1961,1995,"TA","TA","TA","Y",1155,1155,1,"Gd",2,"Normal",148000,3,4,3,2,5,3,2,1,3,3,11.9049675527463,7.05185562295589,7.05185562295589
"880","RL","CollgCr","1Fam","1Story",5,1978,2005,"Gd","Gd","Ex","Y",864,864,1,"TA",1,"Normal",136500,4,4,3,3,5,2,3,1,5,4,11.8240798936072,6.76157276880406,6.76157276880406
"881","RL","Edwards","1Fam","1Story",5,2005,2006,"TA","TA","Gd","Y",1090,1090,1,"TA",2,"Normal",157000,2,4,3,3,5,2,2,1,4,3,11.9640010843304,6.99393297522319,6.99393297522319
"882","RL","Timber","1Fam","1.5Fin",7,1990,1991,"Gd","Gd","Ex","Y",1187,1717,2,"Gd",2,"Normal",187500,5,4,3,2,5,3,3,1,5,4,12.1415341243926,7.07918439460967,7.44833386089748
"883","RL","Gilbert","1Fam","2Story",6,1992,1993,"TA","TA","Gd","Y",808,1593,2,"TA",2,"Normal",178000,4,4,3,4,5,2,2,1,4,3,12.0895388292742,6.69456205852109,7.37337430991005
"884","RL","SWISU","1Fam","2.5Fin",4,1912,1950,"Gd","TA","TA","N",954,2230,1,"TA",1,"Normal",118500,3,4,3,4,5,2,3,0,3,3,11.6826682395573,6.86066367144829,7.70975686445416
"885","RL","NAmes","1Fam","1Story",5,1967,1967,"TA","TA","TA","Y",892,892,1,"TA",1,"Normal",100000,3,4,3,3,5,2,2,1,3,3,11.5129254649702,6.79346613258001,6.79346613258001
"886","FV","Somerst","TwnhsE","1Story",9,1999,2000,"Gd","TA","Ex","Y",1709,1709,2,"Gd",2,"Abnorml",328900,5,5,3,3,5,3,3,1,5,3,12.7035090321771,7.44366368311559,7.44366368311559
"887","RL","NAmes","Duplex","1Story",5,1959,2005,"TA","TA","Ex","Y",1712,1712,2,"TA",2,"Family",145000,3,4,2,3,3,2,2,1,5,3,11.8844890214027,7.44541755670169,7.44541755670169
"888","RL","Edwards","1Fam","1.5Fin",5,1955,1955,"TA","Gd","TA","Y",872,1393,1,"TA",1,"Normal",135500,2,4,3,2,5,2,2,1,3,4,11.8167269193019,6.77078942390898,7.23921497377981
"889","RL","NAmes","1Fam","1Story",8,1970,1970,"Gd","Gd","Ex","Y",2217,2217,2,"Gd",2,"Normal",268000,3,4,3,3,5,3,3,1,5,4,12.498742259493,7.70391020961631,7.70391020961631
"890","RL","NAmes","1Fam","1Story",6,1953,1953,"TA","TA","Ex","Y",1505,1505,1,"TA",2,"Normal",149500,3,4,3,3,5,2,2,1,5,3,11.9150516718129,7.31654817718298,7.31654817718298
"891","RL","NAmes","1Fam","1.5Fin",5,1949,2006,"TA","Gd","Ex","Y",672,924,1,"TA",2,"Normal",122900,3,4,3,2,5,2,2,1,5,4,11.7191262955541,6.51025834052315,6.82871207164168
"892","RL","Sawyer","1Fam","2Story",6,1978,1978,"TA","TA","Gd","Y",918,1683,2,"TA",2,"Normal",172500,3,4,3,4,5,2,2,1,4,3,12.0581525154536,6.82219739062049,7.42833319419081
"893","RL","Sawyer","1Fam","1Story",6,1963,2003,"TA","TA","TA","Y",1068,1068,1,"TA",1,"Normal",154500,3,4,3,3,5,2,2,1,3,3,11.9479493753199,6.97354301952014,6.97354301952014
"894","RL","Sawyer","1Fam","1Story",5,1954,1954,"TA","TA","TA","Y",1383,1383,1,"TA",1,"Normal",165000,3,4,3,3,5,2,2,1,3,3,12.0137007528827,7.23201033166476,7.23201033166476
"895","RL","SawyerW","Duplex","1Story",5,1979,1979,"TA","TA","TA","Y",1535,1535,2,"TA",2,"Alloca",118858,4,4,2,3,4,2,2,1,3,3,11.6856847822605,7.3362856600213,7.3362856600213
"896","RL","NAmes","1Fam","2Story",6,1963,1963,"TA","TA","TA","Y",983,1796,1,"TA",2,"Normal",140000,3,4,3,4,5,2,2,1,3,3,11.8493977015914,6.89060912014717,7.49331724886215
"897","RM","IDOTRR","1Fam","1Story",4,1936,1950,"TA","TA","Ex","N",951,951,1,"TA",1,"Abnorml",106500,1,2,3,3,5,2,2,0,5,3,11.5759002641316,6.85751406254539,6.85751406254539
"898","RL","SawyerW","Duplex","2Story",5,1979,1979,"TA","TA","TA","Y",1120,2240,2,"TA",2,"Alloca",142953,4,4,2,4,4,2,2,1,3,3,11.8702711838891,7.02108396428914,7.71423114484909
"899","RL","NridgHt","1Fam","1Story",9,2009,2010,"Ex","TA","Ex","Y",2364,2364,2,"Ex",3,"Partial",611657,6,4,3,3,6,4,4,1,5,3,13.3239269468631,7.76811037852599,7.76811037852599
"900","RL","Sawyer","1Fam","1Story",5,1961,1994,"TA","TA","TA","Y",1236,1236,1,"TA",1,"Normal",135000,3,4,3,3,5,2,2,1,3,3,11.8130300574206,7.11963563801764,7.11963563801764
"901","RL","NAmes","1Fam","1Story",4,1971,1971,"TA","TA","TA","Y",858,858,1,"TA",1,"Normal",110000,3,4,3,3,5,2,2,1,3,3,11.6082356447746,6.75460409948796,6.75460409948796
"902","RL","NAmes","1Fam","1Story",5,1957,2000,"TA","Gd","TA","Y",1306,1306,1,"TA",1,"Normal",153000,3,4,3,3,5,2,2,1,3,4,11.9381932003746,7.17472430983638,7.17472430983638
"903","RL","Gilbert","1Fam","2Story",7,2003,2003,"Gd","TA","Ex","Y",807,1509,2,"Gd",2,"Normal",180000,4,4,3,4,5,3,3,1,5,3,12.1007121298723,6.69332366826995,7.31920245876785
"904","RL","Gilbert","1Fam","1Story",7,2006,2006,"Gd","TA","Ex","Y",1670,1670,2,"Gd",3,"Partial",240000,4,4,3,3,6,3,3,1,5,3,12.3883942023241,7.4205789054108,7.4205789054108
"905","RL","Sawyer","1Fam","1Story",5,1967,1967,"TA","TA","TA","Y",902,902,1,"TA",1,"Normal",125500,3,4,3,3,5,2,2,1,3,3,11.740061037554,6.80461452006262,6.80461452006262
"906","RL","NAmes","1Fam","1Story",5,1954,1954,"TA","TA","TA","Y",1063,1063,1,"TA",1,"Normal",128000,3,4,3,3,5,2,2,1,3,3,11.7597855429018,6.96885037834195,6.96885037834195
"907","RL","Somerst","1Fam","1Story",8,2006,2006,"Gd","TA","Ex","Y",1636,1636,2,"Gd",3,"Normal",255000,5,4,3,3,5,3,3,1,5,3,12.4490188241406,7.40000951716269,7.40000951716269
"908","RL","Crawfor","1Fam","1.5Fin",7,1936,1987,"Gd","TA","Gd","Y",1020,2057,1,"Gd",1,"Normal",250000,4,4,3,2,5,3,3,1,4,3,12.4292161968444,6.92755790627832,7.62900388965296
"909","RL","Mitchel","1Fam","1Story",5,1983,1983,"TA","TA","TA","Y",902,902,1,"TA",2,"Normal",131000,3,4,3,3,5,2,2,1,3,3,11.7829526021833,6.80461452006262,6.80461452006262
"910","RL","Gilbert","1Fam","2Story",6,2005,2005,"Gd","TA","Ex","Y",742,1484,2,"Gd",2,"Normal",174000,4,4,3,4,5,3,3,1,5,3,12.0668105781967,6.60934924316738,7.30249642372733
"911","RL","NAmes","Duplex","2Story",5,1960,1960,"TA","TA","TA","Y",1105,2274,2,"TA",2,"Normal",154300,3,4,2,4,5,2,2,1,3,3,11.9466540383513,7.00760061395185,7.72929567431048
"912","RL","CollgCr","1Fam","1Story",5,1977,1989,"TA","TA","TA","Y",1268,1268,1,"Gd",1,"Normal",143500,4,4,3,3,5,3,2,1,3,3,11.8740903141818,7.14519613499717,7.14519613499717
"913","RM","BrkSide","1Fam","1Story",5,1925,1950,"TA","TA","TA","N",1015,1015,1,"TA",1,"Abnorml",88000,2,2,3,3,5,2,2,0,3,3,11.3850920934603,6.92264389147589,6.92264389147589
"914","RH","Crawfor","Duplex","2Story",5,1949,1950,"TA","TA","TA","N",1001,2002,2,"TA",3,"Normal",145000,4,3,2,4,5,2,2,0,3,3,11.8844890214027,6.90875477931522,7.60190195987517
"915","FV","Somerst","TwnhsE","2Story",6,2009,2009,"Gd","TA","Ex","Y",612,1224,2,"Gd",2,"Partial",173733,5,5,3,4,6,3,3,1,5,3,12.0652749169136,6.41673228251233,7.10987946307227
"916","RM","MeadowV","Twnhs","2Story",4,1970,1970,"TA","TA","Fa","Y",546,1092,1,"TA",1,"Normal",75000,1,2,2,4,5,2,2,1,2,3,11.2252433925184,6.30261897574491,6.99576615630485
"918","RL","Edwards","1Fam","1Story",4,1956,1956,"TA","TA","Ex","Y",1229,1229,1,"TA",1,"Normal",135000,2,4,3,3,5,2,2,1,5,3,11.8130300574206,7.11395610956603,7.11395610956603
"919","RL","SawyerW","1Fam","2Story",7,1991,1991,"Gd","TA","Ex","Y",912,2127,2,"Gd",3,"Normal",238000,4,4,3,4,5,3,3,1,5,3,12.3800259526536,6.81563999007433,7.66246781520024
"920","RL","NAmes","1Fam","1Story",6,1958,2002,"Ex","TA","Ex","Y",1414,1414,1,"TA",2,"Normal",176500,3,4,3,3,5,2,4,1,5,3,12.0810761553555,7.25417784645652,7.25417784645652
"921","RL","SawyerW","1Fam","2Story",6,1994,1994,"Gd","Gd","Ex","Y",936,1721,2,"Gd",2,"Normal",201000,4,4,3,4,5,3,3,1,5,4,12.2110601870412,6.84161547647759,7.45066079621154
"922","RL","Edwards","Duplex","1.5Fin",5,1900,2003,"TA","TA","Gd","Y",1272,2200,2,"TA",0,"Normal",145900,2,4,2,2,5,2,2,1,4,3,11.8906767345109,7.14834574390007,7.69621263934641
"923","RL","Gilbert","1Fam","1Story",6,2005,2006,"Gd","TA","Ex","Y",1316,1316,2,"Gd",2,"Partial",169990,4,4,3,3,6,3,3,1,5,3,12.0434948907728,7.18235211188526,7.18235211188526
"924","RL","SawyerW","TwnhsE","1Story",6,1993,1994,"Gd","TA","Ex","Y",1617,1617,2,"Gd",2,"Normal",193000,4,4,3,3,5,3,3,1,5,3,12.170445467887,7.38832785957711,7.38832785957711
"925","RL","NWAmes","1Fam","1Story",6,1980,1980,"TA","Gd","TA","Y",1686,1686,2,"TA",2,"Normal",207500,4,4,3,3,5,2,2,1,3,4,12.2428866186529,7.4301141385618,7.4301141385618
"926","RL","NWAmes","1Fam","1Story",5,1977,1977,"TA","TA","TA","Y",1126,1126,2,"Ex",2,"Abnorml",175000,4,4,3,3,5,4,2,1,3,3,12.0725412529057,7.02642680869964,7.02642680869964
"927","RL","NridgHt","1Fam","2Story",8,2003,2004,"Gd","TA","Ex","Y",1234,2374,2,"Ex",3,"Normal",285000,6,4,3,4,5,4,3,1,5,3,12.5602444592508,7.11801620446533,7.77233157516961
"928","RL","NWAmes","1Fam","2Story",7,1968,1968,"TA","TA","Gd","Y",1098,1978,2,"TA",2,"Normal",176000,4,4,3,4,5,2,2,1,4,3,12.0782392740203,7.00124562206948,7.58984151218266
"929","RL","CollgCr","1Fam","1Story",8,2001,2001,"Gd","TA","Ex","Y",1788,1788,2,"Ex",2,"Normal",236500,4,4,3,3,5,4,3,1,5,3,12.3737034869141,7.48885295573346,7.48885295573346
"930","RL","Gilbert","1Fam","2Story",7,1997,1997,"TA","TA","Gd","Y",993,2236,2,"Gd",2,"Normal",222000,4,4,3,4,5,3,2,1,4,3,12.3104326608544,6.90073066404517,7.71244383427499
"931","RL","Timber","1Fam","1Story",8,2007,2007,"Gd","TA","Ex","Y",1466,1466,2,"Gd",3,"Normal",201000,5,4,3,3,5,3,3,1,5,3,12.2110601870412,7.2902928824466,7.2902928824466
"932","RL","NAmes","1Fam","1Story",5,1965,1965,"TA","TA","Ex","Y",925,925,1,"TA",1,"Normal",117500,3,4,3,3,5,2,2,1,5,3,11.6741936125664,6.82979373751242,6.82979373751242
"933","RL","Somerst","1Fam","1Story",9,2006,2006,"Ex","TA","Ex","Y",1905,1905,2,"Ex",3,"Normal",320000,5,4,3,3,5,4,4,1,5,3,12.6760762747759,7.5522372875608,7.5522372875608
"934","RL","CollgCr","1Fam","1Story",7,2004,2004,"Gd","TA","Ex","Y",1500,1500,2,"Gd",2,"Normal",190000,4,4,3,3,5,3,3,1,5,3,12.1547793511426,7.3132203870903,7.3132203870903
"935","RL","NAmes","1Fam","1Story",7,1960,2007,"TA","TA","Ex","Y",2069,2069,2,"Gd",2,"Normal",242000,3,4,3,3,5,3,2,1,5,3,12.3966930051388,7.63482067774554,7.63482067774554
"936","RL","BrkSide","1Fam","1Story",4,1926,1953,"TA","Gd","Gd","Y",747,747,1,"TA",2,"Normal",79900,2,4,3,3,5,2,2,1,4,4,11.2885311317544,6.61606518513282,6.61606518513282
"937","RL","SawyerW","1Fam","1Story",7,2003,2003,"Gd","TA","Ex","Y",1200,1200,2,"Gd",2,"Normal",184900,4,4,3,3,5,3,3,1,5,3,12.1275704173752,7.09007683577609,7.09007683577609
"938","RL","Somerst","1Fam","2Story",7,2005,2005,"Gd","TA","Ex","Y",1113,1971,2,"Gd",2,"Normal",253000,5,4,3,4,5,3,3,1,5,3,12.4411447677097,7.01481435127554,7.58629630715272
"939","RL","CollgCr","1Fam","2Story",7,2006,2006,"Gd","TA","Ex","Y",1391,1962,2,"Gd",3,"Partial",239799,4,4,3,4,6,3,3,1,5,3,12.3875563514251,7.23777819192344,7.58171964012531
"940","RL","ClearCr","1Fam","2Story",7,1940,1950,"TA","Gd","Ex","Y",1207,2403,2,"TA",1,"Normal",244400,4,4,3,4,5,2,2,1,5,4,12.4065615062796,7.09589322109753,7.78447323573647
"941","RL","Mitchel","Duplex","1Story",6,1976,1976,"TA","TA","TA","Y",1728,1728,2,"TA",2,"Normal",150900,3,4,2,3,5,2,2,1,3,3,11.9243726447559,7.454719949364,7.454719949364
"942","RL","Gilbert","1Fam","2Story",7,1999,1999,"Gd","TA","Ex","Y",1022,2060,2,"Gd",2,"Normal",214000,4,4,3,4,5,3,3,1,5,3,12.273731294004,6.92951677076365,7.63046126178363
"943","RL","Edwards","Duplex","1Story",4,1977,1977,"TA","TA","TA","Y",1440,1440,2,"TA",0,"Abnorml",150000,2,4,2,3,5,2,2,1,3,3,11.9183905730784,7.27239839257005,7.27239839257005
"944","RL","Mitchel","Duplex","1Story",5,1967,1967,"TA","TA","TA","Y",1632,1632,2,"TA",2,"Normal",143000,3,4,2,3,5,2,2,1,3,3,11.870599909242,7.39756153552405,7.39756153552405
"945","RL","Timber","1Fam","SLvl",6,1958,1958,"TA","TA","Gd","Y",1344,1344,1,"Gd",2,"Abnorml",137500,5,4,3,3,5,3,2,1,4,3,11.8313791960888,7.20340552108309,7.20340552108309
"946","RM","OldTown","1Fam","1.5Fin",5,1890,1996,"TA","TA","TA","Y",1188,1869,1,"TA",2,"Normal",124900,2,2,3,2,5,2,2,1,3,3,11.7352686961137,7.08002649992259,7.53315880745556
"947","RL","NAmes","1Fam","SLvl",5,1959,1959,"TA","Gd","TA","Y",1144,1144,1,"TA",1,"Normal",143000,3,4,3,3,5,2,2,1,3,4,11.870599909242,7.04228617193974,7.04228617193974
"948","RL","Timber","1Fam","1Story",8,2002,2003,"Gd","TA","Ex","Y",1629,1629,2,"Gd",3,"Normal",270000,5,4,3,3,5,3,3,1,5,3,12.5061772379805,7.39572160860205,7.39572160860205
"949","RL","CollgCr","1Fam","2Story",7,2002,2002,"Gd","TA","Ex","Y",936,1776,2,"Gd",2,"Normal",192500,4,4,3,4,5,3,3,1,5,3,12.16785143271,6.84161547647759,7.48211892355212
"950","RL","NWAmes","1Fam","1Story",6,1972,2006,"TA","TA","TA","Y",1381,1381,1,"Gd",2,"Normal",197500,4,4,3,3,5,3,2,1,3,3,12.1934938633233,7.23056315340929,7.23056315340929
"951","RL","NAmes","1Fam","1Story",5,1950,2002,"TA","TA","Gd","Y",864,864,1,"Gd",2,"Normal",129000,3,4,3,3,5,3,2,1,4,3,11.7675676833438,6.76157276880406,6.76157276880406
"952","RH","SawyerW","1Fam","1Story",5,1965,1965,"TA","TA","Gd","Y",965,965,1,"TA",1,"Abnorml",119900,4,3,3,3,5,2,2,1,4,3,11.6944133410156,6.87212810133899,6.87212810133899
"953","RL","CollgCr","1Fam","SFoyer",5,1972,2003,"TA","Gd","Gd","Y",768,768,1,"TA",1,"Normal",133900,4,4,3,2,5,2,2,1,4,4,11.8048485316793,6.64378973314767,6.64378973314767
"954","RL","Mitchel","1Fam","2Story",5,1969,1969,"TA","TA","Ex","Y",1168,1968,2,"TA",2,"Normal",172000,3,4,3,4,5,2,2,1,5,3,12.0552497557956,7.06304816338817,7.5847730776122
